测试,#genre#
1,http://v6.hbpoon.top/gz200131.mp4
mp3,http://v6.hbpoon.top/%E8%AE%B8%E9%9D%96%E9%9F%B5%20-%20%E6%A2%A6%E4%BC%B4(Live).mp3
我的100分男友,https://video.sigujx.com/m3u8/Ha246420d1576483ba26a43332177a936l.m3u8
霍哥廚房35,http://v6.hbpoon.top/%E9%9C%8D%E5%93%A5%E5%BB%9A%E6%88%BF35.mkv
港台,#genre#
无线新闻台,P2p://sdgdklwos.finetv.tv:9906/5a562bec0007bfd761a2998e00b83dd5
无线新闻台,P2p://sdgdklwos.finetv.tv:9906/5ad32bdc000b780449ee52022e841cf7
无线新闻台,p8p://0198.02686.cc:16871/5d1a69dc000d64b611be7bef5757286e.ts
翡翠台,P2p://sdgdklwos.finetv.tv:9906/5ad32c0d0000bbd049ef0eab717740e2
翡翠台,P2p://sdgdklwos.finetv.tv:9906/5a562a0b000d7041619b441d562d5ee8
翡翠台,p8p://0198.02686.cc:16871/5d1a69fb000eb19011bef55c89140144.ts
翡翠台,http://116.199.5.51:8114/00000000/hls/index.m3u8?Fsv_chan_hls_se_idx=188&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
VIU TV,P2p://sdgdklwos.finetv.tv:9906/59fd171800092000026eb35003107eef
VIU TV6,P2p://sdgdklwos.finetv.tv:9906/5ad32bae0001dd1049ed9be114c818f0
J2,P2p://sdgdklwos.finetv.tv:9906/59fd25e80008aaec02a88fc1476f2edf
J2,P2p://sdgdklwos.finetv.tv:9906/5ad32b7d000cca4049ecdf4812f47470
J2,vjms://121.14.222.75:8500:3502/live/cid=368
明珠台,P2p://sdgdklwos.finetv.tv:9906/59fd0d0a0009323a02476cb020fe16f9
明珠台,P2p://sdgdklwos.finetv.tv:9906/5ad32b590006aefa49ec511272c5262e
廣東IPTV,#genre#
粵TV-粵薈萃,rtsp://183.59.156.50/PLTV/88888905/224/3221228100/10000100000000060000000007150280_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzBbOo/yJsEVxjTLZx2qsR2g==:20200101000000,
極K精選-測試,rtsp://183.59.156.50/PLTV/88888905/224/3221228304/10000100000000060000000008188821_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzip0YQ3ULQL3qUFXcCTE7zA==:20200101000000,
足球,rtsp://183.59.156.50/PLTV/88888905/224/3221229835/10000100000000060000000009130764_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzANjbr0NTnmbY4JI3CYpcSg==:20200101000000,
第一劇場,rtsp://183.59.156.50/PLTV/88888905/224/3221228292/10000100000000060000000007781466_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzad9joteThSKPVYs690S3Aw==:20200101000000,
風雲足球,rtsp://183.59.156.50/PLTV/88888905/224/3221228348/10000100000000060000000007969164_0.smil?accountinfo=DXi1uRtg+k7Xqypt+osZivaY/hXTjnQkUKGpqErK87albpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYO4SoSNp+rVFn5ReLWtDyVli2H+oMdPH/PZnJg9dtRm9Q==:20200101000000,
世界地理,rtsp://183.59.156.50/PLTV/88888905/224/3221228270/10000100000000060000000007781464_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzz8k7ZTqPGEOVlKOZWTq9jzw==:20200101000000,
風雲音樂,rtsp://183.59.156.50/PLTV/88888905/224/3221228273/10000100000000060000000007935449_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzBvr76cjtxl8MkXYiunZt3w==:20200101000000,
風雲劇場,rtsp://183.59.156.50/PLTV/88888905/224/3221228276/10000100000000060000000007935448_0.smil?accountinfo=DXi1uRtg+k7Xqypt+osZivaY/hXTjnQkUKGpqErK87albpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYO4SoSNp+rVFn5ReLWtDyVlzgGuoU+OB8mJCRHRUAKjDA==:20200101000000,
懷舊劇場,rtsp://183.59.156.50/PLTV/88888905/224/3221228279/10000100000000060000000007781472_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzz4J8msZ4QuqFdYkPxPN9QIw==:20200101000000,
央視精品,rtsp://183.59.156.50/PLTV/88888905/224/3221228282/10000100000000060000000007781471_0.smil?accountinfo=DXi1uRtg+k7Xqypt+osZivaY/hXTjnQkUKGpqErK87albpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYO4SoSNp+rVFn5ReLWtDyVlr6UvRaBtN3t9tlv9IIH63A==:20200101000000,
兵器科技,rtsp://183.59.156.50/PLTV/88888905/224/3221228285/10000100000000060000000007781470_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzJ9GAgIiTBGjNqV0XlUA+QA==:20200101000000,
汽摩,rtsp://183.59.156.50/PLTV/88888905/224/3221228288/10000100000000060000000007935391_0.smil?accountinfo=DXi1uRtg+k7Xqypt+osZivaY/hXTjnQkUKGpqErK87albpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYO4SoSNp+rVFn5ReLWtDyVlybULeGNJlow+sFXm+XmgAQ==:20200101000000,
梨園,rtsp://183.59.156.50/PLTV/88888905/224/3221228291/10000100000000060000000007935390_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzHfrditFQqiwW3hRE+q7VJg==:20200101000000,
DV生活,rtsp://183.59.156.50/PLTV/88888905/224/3221228294/10000100000000060000000007935389_0.smil?accountinfo=DXi1uRtg+k7Xqypt+osZivaY/hXTjnQkUKGpqErK87albpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYO4SoSNp+rVFn5ReLWtDyVlwaoBrcZAemZU4uE5Kwh4iA==:20200101000000,
靚妝,rtsp://183.59.156.50/PLTV/88888905/224/3221228297/10000100000000060000000007935388_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzTHPXXocNsz0T2zrBOfYscQ==:20200101000000,
早期教育,rtsp://183.59.156.50/PLTV/88888905/224/3221228300/10000100000000060000000007935387_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzNVuJaMgrl76PelWrYmUulw==:20200101000000,
彩民在線,rtsp://183.59.156.50/PLTV/88888905/224/3221228303/10000100000000060000000007935386_0.smil?accountinfo=DXi1uRtg+k7Xqypt+osZivaY/hXTjnQkUKGpqErK87albpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYO4SoSNp+rVFn5ReLWtDyVl4uLRUdtoe+Pv90R4yolAAg==:20200101000000,
攝影頻道,rtsp://183.59.156.50/PLTV/88888905/224/3221228306/10000100000000060000000007935385_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzrIPOjP9uzwtStIBOc80wyg==:20200101000000,
武術世界,rtsp://183.59.156.50/PLTV/88888905/224/3221228309/10000100000000060000000007935384_0.smil?accountinfo=DXi1uRtg+k7Xqypt+osZivaY/hXTjnQkUKGpqErK87albpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYO4SoSNp+rVFn5ReLWtDyVlrBip6rQ3lZCkSWGEGny03A==:20200101000000,
衛生健康,rtsp://183.59.156.50/PLTV/88888905/224/3221228312/10000100000000060000000007935396_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzYo6RBXkgv67O9D0pk33q1w==:20200101000000,
女性时尚,rtsp://183.59.156.50/PLTV/88888905/224/3221228312/10000100000000060000000007935396_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzYo6RBXkgv67O9D0pk33q1w==:20200101000000,
老故事,rtsp://183.59.156.50/PLTV/88888905/224/3221228321/10000100000000060000000007935393_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzSypoj43ILIUXhVrqP9vGEQ==:20200101000000,
高爾夫網球,rtsp://183.59.156.50/PLTV/88888905/224/3221228351/10000100000000060000000007970949_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzyRFkkBkfmC1aCQbfNGDsnA==:20200101000000,
中學生,rtsp://183.59.156.50/PLTV/88888905/224/3221228327/10000100000000060000000007935405_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzPwGDyqy9Q4dsK/oDqmTR1g==:20200101000000,
環球奇觀,rtsp://183.59.156.50/PLTV/88888905/224/3221228330/10000100000000060000000007935404_0.smil?accountinfo=DXi1uRtg+k7Xqypt+osZivaY/hXTjnQkUKGpqErK87albpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYO4SoSNp+rVFn5ReLWtDyVl6h7kImn1RSIqYcQqs/H5bQ==:20200101000000,
CCTV新科動漫,rtsp://183.59.156.50/PLTV/88888905/224/3221228333/10000100000000060000000007935403_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzC7YF8AXXh7T9dzQWyj+02Q==:20200101000000,
國學,rtsp://183.59.156.50/PLTV/88888905/224/3221228336/10000100000000060000000007935402_0.smil?accountinfo=DXi1uRtg+k7Xqypt+osZivaY/hXTjnQkUKGpqErK87albpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYO4SoSNp+rVFn5ReLWtDyVlSSptsR3dexRPaNetJjiMEw==:20200101000000,
文物寶庫,rtsp://183.59.156.50/PLTV/88888905/224/3221228339/10000100000000060000000007935401_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzhhDWT5Kd71fC8WwfIAJnPA==:20200101000000,
電視指南,rtsp://183.59.156.50/PLTV/88888905/224/3221228342/10000100000000060000000007781469_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzAtxscUu4I8/pRqvBCUliLQ==:20200101000000,
中国教育-1,rtsp://183.59.156.50/PLTV/88888905/224/3221228289/10000100000000060000000007781467_0.smil?accountinfo=DXi1uRtg+k7Xqypt+osZivaY/hXTjnQkUKGpqErK87albpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYO4SoSNp+rVFn5ReLWtDyVl7Z1bzqLg/1AWbTjvEwR59A==:20200101000000,
熊貓頻道,rtsp://183.59.156.50/PLTV/88888905/224/3221229882/10000100000000060000000009574916_0.smil?accountinfo=DXi1uRtg+k7Xqypt+osZivaY/hXTjnQkUKGpqErK87albpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYO4SoSNp+rVFn5ReLWtDyVlQKjqTGIUhMSVWh5JEoM4MQ==:20200101000000,
VSPN電競,rtsp://183.59.156.50/PLTV/88888905/224/3221228106/10000100000000060000000007150580_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzjdi0tWpcDp8iLDPwZUCABQ==:20200101000000,
精選頻道2,rtsp://183.59.156.50/PLTV/88888905/224/3221228156/10000100000000060000000007500384_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzlPlI4Stm1/B+sZvIA8TAoA==:20200101000000,
九頻同播頻道,rtsp://183.59.156.50/PLTV/88888905/224/3221228039/10000100000000060000000007011371_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzsRu8bsxMXwSf3twE1Vaz+A==:20200101000000,
愛上4K,rtsp://183.59.156.50/PLTV/88888905/224/3221227997/10000100000000060000000006912176_0.smil?accountinfo=5dpYB1Swj107MfHhVOxZ2K33ohByVvaWt9xqMvxr0zKlbpOHLKfP59Ezam8BZLu2cNjCRpvfJcBFt0ghq8yUdtmKRoKA+HK4hKzX8JmEjYNub5+7UwGdUOBpfWXQpkzzs6W8o0QGJAYgvomSmkF66Q==:20200101000000,
直播室101,rtsp://183.59.156.50/PLTV/88888888/224/3221226524/00000100000000060000000000018575_0.smil
直播室102,rtsp://183.59.156.50/PLTV/88888888/224/3221226538/00000100000000060000000000018576_0.smil
央視頻,#genre#
1,http://v6.hbpoon.top/gz200131.mp4
央视新闻直播,http://pl.live.weibo.com/alicdn/b7e02f08ef2a457d3669024ec9eb7a82_6M.m3u8#https://mobilelive-play.ysp.cctv.cn/ysp/A4CA916919B2BDE4DA75B974C003108D58A705A2EAA44A896F4D757C4E72CB041B9382F25A04FB86CDBE3C4197D25A7F28DD16D759AAF4D67EA994AD945D1870C79B949A0CA0DEBF5722D5605916DAF606632B698BF35706C31BC176CBD5A209/2001907501_hd.m3u8?svrtime=1580369590&pid=600016779&cdn=5201&revoi=77A22588F0D38D4754C028B0A25B8CF9DECFB1DCCA184BB5C4B1030FDA61A3AC869CE41BC6224A3B657A3F3EB5D37E3574328DA5A52D6D66DDA17B89B64B4393A8875C3B668488E941F4BA62E413BD5A83EC6EF739B13760E07A22E699C7E2A74DBE760959C337260F7A514A019F207E
火神山1,https://mobilelive-play.ysp.cctv.cn/ysp/317AA8C530F9FB6843D1AC2B8EC76DBE7ACF79A4FFCF97E42C1A2BEC689553DE84CD8A7F069BDB513C2731DEA5CCF1168755CD96AC42633F353999FDF339DBCC396938E2D786D263E59201DC1D527412FC8F5888A24710D5739EF8A538BA3F1E/2001894001_hd.m3u8?svrtime=1580386968&pid=600016643&cdn=5201&revoi=3BB9950595E9A0A08F79DE5225A63057D6828FCF5F5ECEDF9ECEF43EF09AAB3555F4C47B4E458C1557D586116E4F95D231EA7FE42A945BDFE39A26AA302A15239A86F743FE50B87586CEC053BC72323786EC0D84C2E94FE135BECD8D998E5A07C3DF31FD8FA95263A8722C556D5E00D2
火神山2,https://mobilelive-play.ysp.cctv.cn/ysp/548B45A8BB226B7E09DF60B2DED54B5CB9F28F29FCCA63FCFA0D68C361A1F63B98C87987ED962D540350FC1CB1858DEB1623BC7EF16C1891F045F20E3AFE24A2FAA558CBE665EECFF9A82B3C42A14A87ED3930625DCF8580253B7F9021346EF2/2001891501_hd.m3u8?svrtime=1580368258&pid=600016618&cdn=5201&revoi=6AA56005380EDC15DBE4FF3B8DB83B10EFFC4A16C5A84796689B828DC65EC2EDF3DC92525FE41C976F2B42983AFED3A06EFD6B795714A5FD57BE4714B1F9F47384E0E5548B99EF9BAED485A02A91FF1470FC3477A6DDA9536891678B89EBFA75D96218C1A9CC7A2688730A399ADD3E70
雷神山1,https://mobilelive-play.ysp.cctv.cn/ysp/1022B940D8A83534ADBC3E409A3A1E3A23846A01CC1FF809DA6D0F7EA105BFAD9052A972EE8B88A174C9DD5A74100614A01DCE6055BE8A382A04984466FAD0DAF4223EE4F640C2197474A8BD5CA3E496F654AF83D4590B0914AC43ACCFDC9EF4/2001893301_hd.m3u8?svrtime=1580369337&pid=600016637&cdn=5201&revoi=FD75EC97ADDE9BF613E3F0AE7B2C354BD701D1BA8D39EA1E1633805D9EFD537F7B4247989052C69805EBE269E4C263D02FED9333721FE4744540D6C7D403E22142EEDCB81EF28B00C23D5DFD66FFB9BE024D0E7DEBC1037D8A17B07ABA7D2B1BA4244D465C2C5BC9F1FDB64F642B0C57
雷神山2,https://mobilelive-play.ysp.cctv.cn/ysp/64BB4D14FECC3527E727F03B5A8BD4412D356EB81BAD1452238E468CC4E0D4C2BF84949E9E5F1EEBBCE355C3AB90BE0EB8AEF94220D49114D09BB6B86B9B364E10795F00DBAB6B00515A03975CCC4F8C0E2C06EF05EC643D5677125E67CD1787/2001893201_hd.m3u8?svrtime=1580387041&pid=600016636&cdn=5201&revoi=E1219D318C29D66A4B8C9C425A6317DEDD582712520E4D124C1418A9EBD2F60E8B5FAD00E65F8C630FE393513EE7BEA202E43965319E7CB7A881F05E9B8258E73E45C3CDD2F9957A4E32D2858D017E4BFDDB8970A1B69475F60D5567A2CAE9E235B0288F162393B0517F6AD572CBED10
火神山/雷神山施工现场,https://mobilelive-play.ysp.cctv.cn/ysp/6CBEA1002AE1C8E66D5C94CB3ACFF64947F43B58E160632503C048E5CB4583B65CD7A4F1AE88992E9D47EBED7175FF7240A73B8C09D9D93A4DE6D9BC8BA381B565AED78FC2F154CB7BBEE54F0334B4EE965C50C887586BF47A6B4C7053F17040/2001886801_hd.m3u8?svrtime=1580369528&pid=600016698&cdn=5201&revoi=7F7FEFA7E485F32856A6627C787AFF3624A75EB7E3FF0FFAEEFABBC1E8C801CB68B5E19BCAB36571C9F5A6B61B49644D995720AB1C69C3DE50BE3D65BA9D1695FD4C41B9C58EDC18CD177B143A31642BA45ED316895EA926E6A4CAD722A60A688AF5169485DBD64807171EE8F117BC2A
火神山-咪咕,https://pl.live.weibo.com/alicdn/6286748925c6d107fcd5cb84dbd71ceb_6M.m3u8
火神山&雷神山建设,https://pl.live.weibo.com/alicdn/1125569c660d60212033fcbc264a522c_6M.m3u8
廣視網,#genre#
广州综合,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=81&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
广州新闻,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=11&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
广州竞赛,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=00&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
广州少儿,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=227&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
广州影视,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=52&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
广州法治,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=46&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
不可描述_666,#genre#
測試1,http://v6.hbpoon.top/H/%5BSBVD-0206%5D%20Arisa%20%E4%BA%9C%E9%87%8C%E6%B2%99%20%E2%80%93%20%E3%81%B5%E3%82%8F%E3%83%88%E3%83%AD/%5BSBVD-0206%5D%20Arisa%20%E4%BA%9C%E9%87%8C%E6%B2%99%20%E2%80%93%20%E3%81%B5%E3%82%8F%E3%83%88%E3%83%AD=.mp4
